"id","parent_id","root_id"
"11346","429","8"
"12164","5110","8"
"14237","581","8"
"14203","1000","8"
"11351","738","8"
"11352","6149","8"
"11354","5753","8"
"11355","6190","8"
"14194","3716","8"
"11357","1000","8"
"14107","779","8"
"11359","1000","8"
"11360","1159","8"
"11361","3731","8"
"11362","1000","8"
"11363","1000","8"
"11364","14100","8"
"11365","6665","8"
"11366","3811","8"
"11367","6036","8"
"11368","6054","8"
"11369","13541","8"
"11370","1189","8"
"11371","6021","8"
"11372","1000","8"
"11373","1000","8"
"11374","1312","8"
"11375","1000","8"
"11376","2646","8"
"11377","1946","8"
"11378","3851","8"
"11379","11786","8"
"11380","1000","8"
"11381","1299","8"
"11382","1000","8"
"11383","4697","8"
"11384","2036","8"
"11385","5457","8"
"11386","10664","8"
"11387","1000","8"
"11388","13368","8"
"11390","1000","8"
"14669","1197","8"
"11392","1000","8"
"11393","1000","8"
"11394","343","8"
"14666","1045","9"
"11396","1000","8"
"11397","6100","8"
"14667","17512","8"
"14211","1000","8"
"11400","8214","8"
"16644","1000","8"
"11402","12220","8"
"11403","1000","8"
"11404","12220","8"
"11405","12220","8"
"14665","1000","8"
"11407","12223","8"
"11408","12218","8"
"11409","12218","8"
"11410","1000","8"
"11411","12220","8"
"11412","12220","8"
"11413","12220","8"
"11414","12220","8"
"11415","12220","8"
"11416","12223","8"
"11417","17084","8"
"11418","1000","8"
"11419","6876","8"
"11420","19079","8"
"16574","1000","8"
"11422","1000","8"
"14635","1000","8"
"11424","4704","8"
"11425","6215","8"
"11426","6323","8"
"11427","8972","8"
"11428","8438","8"
"11429","1000","8"
"11430","429","8"
"11432","1938","8"
"11434","1000","8"
"11435","6255","8"
"11436","3714","8"
"11437","1014","8"
"11438","2824","8"
"11439","6240","8"
"11440","1706","8"
"11442","1000","8"
"11443","1000","8"
"11444","3450","8"
"11445","1000","8"
"11446","1000","8"
"14095","1000","8"
"11448","9410","8"
"11449","1000","8"
"11450","212","8"
"11451","1000","8"
"11452","1000","8"
"11453","5656","8"
"11454","4932","8"
"11455","1000","8"
"11456","5175","8"
"11457","5175","8"
"11462","4697","8"
"14637","1000","8"
"11464","6098","8"
"11465","1000","8"
"13262","1000","8"
"14899","1000","8"
"11468","1000","8"
"11469","1469","8"
"14638","1000","8"
"11471","2250","8"
"11472","1000","8"
"11473","12220","8"
"14644","6162","8"
"11475","12220","8"
"11476","12220","8"
"11477","12220","8"
"11478","12220","8"
"14652","1000","8"
"14651","6165","8"
"11481","12220","8"
"15005","233","8"
"11483","1000","8"
"11484","333","8"
"16300","1000","8"
"11486","1000","8"
"11487","9737","8"
"11489","1000","8"
"11490","1000","8"
"11801","6895","8"
"11492","3739","8"
"11493","1000","8"
"11494","1000","8"
"11495","18314","8"
"11496","2505","8"
"11497","659","8"
"11498","3233","8"
"11499","3658","8"
"11500","2471","8"
"11501","1000","8"
"11502","6215","8"
"11503","970","8"
"11504","3837","8"
"11505","3722","8"
"11506","1189","8"
"11507","1000","8"
"11508","1000","8"
"11509","1000","8"
"11510","6029","8"
"11511","6339","8"
"11512","18314","8"
"11513","1000","8"
"11514","6674","8"
"11515","6005","8"
"11516","1000","8"
"11517","1000","8"
"14649","1000","8"
"11519","1000","8"
"11520","6037","8"
"14786","1000","8"
"18662","19111","8"
"14784","1000","8"
"16662","3957","8"
"11527","3769","8"
"11528","6153","8"
"11529","5340","8"
"11531","548","8"
"11532","1000","8"
"11533","262","8"
"11534","1000","8"
"11535","6038","8"
"11536","1000","8"
"11537","6008","8"
"16573","4214","8"
"11539","11503","8"
"16216","1000","8"
"11541","13685","8"
"11542","2010","8"
"14154","1000","8"
"11544","1000","8"
"11545","1000","8"
"11546","1000","8"
"11547","3719","8"
"11548","1000","8"
"17894","1000","8"
"11551","6765","8"
"11552","1000","8"
"11553","1000","8"
"11554","4408","8"
"11555","1000","8"
"11556","1741","8"
"11557","6069","8"
"11558","1000","8"
"11559","213","8"
"11560","1000","8"
"11561","4977","8"
"11562","2813","8"
"11563","9331","8"
"11564","1000","8"
"14779","1000","8"
"14777","1000","8"
"11567","3694","8"
"14115","1000","8"
"14776","1000","8"
"11570","6036","8"
"11571","1329","8"
"11572","1721","8"
"11573","5290","8"
"14775","4626","8"
"11577","3666","8"
"11578","1414","8"
"11579","4034","8"
"11580","3421","8"
"11581","1000","8"
"11582","6665","8"
"14774","9955","8"
"11584","8895","8"
"11585","1000","8"
"14773","3671","8"
"11587","6059","8"
"11588","90","8"
"14257","131","8"
"11591","1000","8"
"17334","1000","8"
"11593","2132","8"
"11594","1647","8"
"11595","1254","8"
"11596","1000","8"
"14772","1000","8"
"11598","1000","8"
"11599","3731","8"
"11600","1000","8"
"11601","1000","8"
"11602","1000","8"
"11603","1698","8"
"11604","4048","8"
"11605","3727","8"
"14645","4372","8"
"11607","6319","8"
"11611","1000","8"
"11612","1000","8"
"11613","9171","8"
"11614","462","8"
"14648","3671","8"
"11617","3203","8"
"11618","1000","8"
"11621","1000","8"
"11622","1000","8"
"11623","1000","8"
"11624","8296","8"
"11625","3931","8"
"11626","1000","8"
"11628","6037","8"
"11629","3934","8"
"14771","1000","8"
"11631","1000","8"
"14770","1000","8"
"11634","1000","8"
"11635","4379","8"
"11637","3491","8"
"11638","1000","8"
"11639","4214","8"
"11640","1000","8"
"16756","1000","8"
"11642","1000","8"
"14664","291","8"
"11644","2820","8"
"11645","1000","8"
"11646","6040","8"
"11647","6098","8"
"11648","3425","8"
"11649","3490","8"
"11650","4290","8"
"11651","8271","8"
"16285","1000","8"
"11653","11503","8"
"11654","1000","8"
"11655","3798","8"
"14647","346","8"
"14646","1000","8"
"11659","1000","8"
"11660","721","8"
"11661","627","8"
"11662","6269","8"
"11663","6250","8"
"11664","395","8"
"14208","14207","8"
"11666","5091","8"
"14279","2515","8"
"11668","3443","8"
"11669","1000","8"
"11670","3719","8"
"11671","1000","8"
"11673","980","8"
"11674","6101","8"
"11675","1000","8"
"16760","1000","8"
"11677","6054","8"
"11678","5301","8"
"11679","1000","8"
"11680","6149","8"
"15639","580","8"
"11684","233","8"
"11685","1189","8"
"11686","8759","8"
"11687","1000","8"
"11689","1000","8"
"11690","372","8"
"11691","372","8"
"11693","1000","8"
"11694","1014","8"
"11695","1000","8"
"11696","7351","8"
"11697","2546","8"
"11698","886","8"
"11699","1000","8"
"11700","6037","8"
"11702","3786","8"
"11703","2820","8"
"14653","1000","8"
"11705","1000","8"
"16759","1000","8"
"11707","1760","8"
"16757","1000","8"
"11709","4290","8"
"11710","1455","8"
"11711","6111","8"
"11712","4442","8"
"11713","343","8"
"11714","1000","8"
"11715","6143","8"
"12310","11710","8"
"11717","1455","8"
"11719","510","8"
"11720","256","8"
"16351","1000","8"
"14733","18315","8"
"11723","462","8"
"11724","1000","8"
"11725","1946","8"
"11726","3681","8"
"16350","1000","8"
"11729","1000","8"
"11730","1000","8"
"19071","1000","8"
"11732","6112","8"
"11733","6038","8"
"11734","3795","8"
"11735","1000","8"
"11736","1000","8"
"11737","1000","8"
"16639","1000","8"
"15660","7722","8"
"11740","258","8"
"11741","1000","8"
"11742","9363","8"
"11743","3982","8"
"11744","1000","8"
"11745","1000","8"
"14654","1000","8"
"11748","1000","8"
"11749","17990","8"
"11750","5824","8"
"11752","1000","8"
"11753","2813","8"
"11755","6665","8"
"11756","11755","8"
"11757","5216","8"
"11758","13881","8"
"11759","246","8"
"11760","3717","8"
"11761","3929","8"
"11762","1014","8"
"11764","2883","8"
"11765","1000","8"
"16796","1000","8"
"11767","5905","8"
"11768","5905","8"
"11769","1159","8"
"11770","486","8"
"11771","1312","8"
"11772","4034","8"
"11773","3921","8"
"11774","1000","8"
"11775","1585","8"
"11776","1585","8"
"11777","7406","8"
"11778","1000","8"
"11779","1000","8"
"11780","1000","8"
"11782","3490","8"
"11783","4810","8"
"11784","693","8"
"11785","1000","8"
"11786","6150","8"
"11787","1656","8"
"14655","1000","8"
"11790","3674","8"
"14656","6145","8"
"11792","1000","8"
"11793","6222","8"
"11794","2544","8"
"11795","7151","8"
"11796","2535","8"
"11797","1000","8"
"18563","18549","8"
"11799","1000","8"
"11800","1000","8"
"14769","1000","8"
"16643","1000","8"
"11806","1918","8"
"18927","18931","8"
"11809","6110","8"
"14657","1809","8"
"11811","6098","8"
"14284","3255","8"
"11813","5538","8"
"11814","1000","8"
"11816","2844","8"
"11817","15708","8"
"11818","15708","8"
"11819","1000","8"
"11820","1000","8"
"11821","1000","8"
"11822","1000","8"
"14658","1161","8"
"11824","18317","8"
"11825","2382","8"
"11826","1000","8"
"11827","1000","8"
"11828","1000","8"
"11829","1189","8"
"11830","1000","8"
"11831","1000","8"
"11832","1000","8"
"11833","1605","8"
"11834","1000","8"
"11835","3675","8"
"16795","1200","8"
"11837","19196","8"
"11838","3786","8"
"11839","13892","8"
"11840","1000","8"
"11841","11889","8"
"11843","1000","8"
"16794","1000","8"
"11845","1189","8"
"11846","1000","8"
"11847","5923","8"
"11848","1000","8"
"11849","1000","8"
"11850","1000","8"
"15905","1000","8"
"15902","10032","8"
"16698","5441","8"
"14659","7177","8"
"11855","2555","8"
"11856","8869","8"
"11857","9848","8"
"11858","6098","8"
"11859","6401","8"
"11861","387","8"
"11862","1000","8"
"11863","548","8"
"14768","6575","8"
"11865","6254","8"
"11866","10188","8"
"11867","6001","8"
"11868","1488","8"
"11869","1000","8"
"11872","6115","8"
"16223","3796","8"
"11874","262","8"
"11875","3242","8"
"11876","6578","8"
"11877","6081","8"
"11878","3678","8"
"11879","1000","8"
"11880","3678","8"
"11881","3678","8"
"11882","4769","8"
"14255","408","8"
"11884","4793","8"
"11885","6025","8"
"11886","3986","8"
"11887","1000","8"
"11888","3716","8"
"11889","6029","8"
"15904","1000","8"
"11891","7588","8"
"11892","8098","8"
"11893","992","8"
"11894","3333","8"
"11895","3501","8"
"11896","694","8"
"11897","3670","8"
"11900","1000","8"
"11901","1000","8"
"11902","1744","8"
"11903","7027","8"
"11904","1000","8"
"11905","3061","8"
"11906","1000","8"
"14219","2132","8"
"14767","1000","8"
"11910","1000","8"
"11911","1000","8"
"14766","2104","8"
"11915","6065","8"
"11916","6098","8"
"14765","2349","8"
"11918","3352","8"
"11919","12218","8"
"11920","1000","8"
"11921","12218","8"
"11922","1422","8"
"11923","8929","8"
"11926","1000","8"
"11927","1000","8"
"11928","1000","8"
"18946","18945","8"
"11930","3737","8"
"11931","3671","8"
"11932","1000","8"
"11933","1000","8"
"11934","6224","8"
"14661","18314","8"
"11936","1000","8"
"11937","429","8"
"11938","3710","8"
"11939","1000","8"
"11940","1189","8"
"11942","2834","8"
"11943","18316","8"
"14633","387","8"
"14764","1000","8"
"11946","12129","8"
"11947","11365","8"
"14101","1000","8"
"14670","1650","8"
"11950","6295","8"
"11951","415","8"
"14671","1000","8"
"11954","3786","8"
"11955","4278","8"
"11956","4748","8"
"11957","4557","8"
"11958","1000","8"
"11959","6665","8"
"11962","5948","8"
"18682","1556","8"
"11964","14976","8"
"11965","1000","8"
"11966","2334","8"
"11967","738","8"
"11974","738","8"
"11969","1000","8"
"11970","4129","8"
"11971","6564","8"
"14674","1000","8"
"11973","592","8"
"11975","1419","8"
"14675","1000","8"
"16190","478","8"
"11978","511","8"
"11979","1000","8"
"11980","18315","8"
"11981","6117","8"
"14676","1000","8"
"11983","1000","8"
"11984","316","8"
"16901","1049","9"
"11986","1000","8"
"14678","1000","8"
"11988","316","8"
"11989","1000","8"
"18577","6227","8"
"11991","1000","8"
"11992","1698","8"
"11993","6129","8"
"14680","1189","8"
"11995","1000","8"
"11996","1000","8"
"11997","3796","8"
"14763","1000","8"
"14679","1000","8"
"12000","3678","8"
"12002","1000","8"
"12003","1000","8"
"12004","5417","8"
"12005","1254","8"
"12006","1233","8"
"12007","1000","8"
"12008","1000","8"
"12009","242","8"
"12010","15574","8"
"12011","1000","8"
"12013","409","8"
"12014","1000","8"
"12015","802","8"
"12016","1000","8"
"14762","1000","8"
"12019","3671","8"
"12020","1000","8"
"12021","1826","8"
"14760","6059","8"
"14759","1000","8"
"12024","1464","8"
"14758","1000","8"
"14757","1000","8"
"12028","10188","8"
"14756","1189","8"
"12031","1433","8"
"12032","1867","8"
"12033","3423","8"
"12034","6190","8"
"12035","9300","8"
"12036","1000","8"
"12037","1000","8"
"12038","1000","8"
"14755","1000","8"
"12041","2069","8"
"14681","1000","8"
"12043","953","8"
"12044","1000","8"
"12046","1000","8"
"12047","1650","8"
"14754","1000","8"
"12049","1000","8"
"13182","3624","8"
"12051","3711","8"
"12052","1000","8"
"12053","1653","8"
"12054","3423","8"
"12055","1000","8"
"12056","1000","8"
"12057","1000","8"
"14752","1000","8"
"14751","1000","8"
"14750","10092","8"
"12063","1000","8"
"12064","1000","8"
"12065","12218","8"
"12066","1000","8"
"16642","1000","8"
"12068","1000","8"
"12069","6215","8"
"12070","6104","8"
"12071","6101","8"
"12072","783","8"
"12073","6190","8"
"12074","1000","8"
"12076","1000","8"
"12077","1000","8"
"14749","1000","8"
"14748","1000","8"
"14682","1000","8"
"12081","3422","8"
"12082","3983","8"
"12083","2136","8"
"14753","3671","8"
"12085","1000","8"
"14683","1000","8"
"12088","1000","8"
"14747","1000","8"
"14746","1551","8"
"12091","1000","8"
"14684","1000","8"
"12093","1000","8"
"12095","1000","8"
"12165","1000","8"
"12097","1000","8"
"12098","7448","8"
"12099","1000","8"
"12100","3852","8"
"12101","1000","8"
"12102","451","8"
"19379","6149","8"
"12105","1000","8"
"12106","1000","8"
"14642","2820","8"
"12108","1000","8"
"12109","1000","8"
"12110","1000","8"
"12112","1000","8"
"16349","1000","8"
"14743","1000","8"
"12116","18317","8"
"12117","3062","8"
"12118","18317","8"
"12119","6706","8"
"12120","1000","8"
"12121","1000","8"
"12122","3077","8"
"12123","6215","8"
"12124","6098","8"
"18442","1816","8"
"14742","1000","8"
"15620","961","8"
"12129","10032","8"
"16722","6152","8"
"12131","3683","8"
"14741","1159","8"
"12133","1000","8"
"12134","1000","8"
"12135","3684","8"
"12136","2733","8"
"12137","6737","8"
"12138","10705","8"
"14685","6229","8"
"12140","3760","8"
"12141","1000","8"
"12143","1000","8"
"12146","1000","8"
"12147","1000","8"
"12148","1000","8"
"12149","7569","8"
"12150","1000","8"
"12151","1189","8"
"12152","2974","8"
"12153","1000","8"
"12157","6098","8"
"12158","1000","8"
"12159","1332","8"
"12160","5496","8"
"12161","3800","8"
"12162","1000","8"
"12163","1439","8"
"12166","2383","8"
"12167","1000","8"
"12168","1000","8"
"12169","254","8"
"12171","1000","8"
"12172","4676","8"
"12173","2382","8"
"12174","1000","8"
"12175","1159","8"
"12176","998","8"
"12177","1000","8"
"12178","1000","8"
"12180","6190","8"
"12181","6026","8"
"12182","1454","8"
"14740","3","3"
"12184","1000","8"
"12185","2647","8"
"12186","242","8"
"12187","1000","8"
"12188","1000","8"
"12189","6149","8"
"12190","1000","8"
"12191","1000","8"
"12192","1000","8"
"12193","1000","8"
"12194","5665","8"
"12195","1992","8"
"12196","6008","8"
"12197","1000","8"
"12198","11647","8"
"12199","1000","8"
"12200","1000","8"
"12201","1000","8"
"12202","5958","8"
"12203","3727","8"
"12204","1000","8"
"12205","6224","8"
"12206","3794","8"
"12207","212","8"
"12208","1313","8"
"12209","10483","8"
"12210","1000","8"
"12211","1000","8"
"12213","3731","8"
"12214","13711","8"
"12216","1000","8"
"12217","12223","8"
"12218","1296","8"
"12219","5457","8"
"12220","12218","8"
"12221","12218","8"
"12222","12218","8"
"12223","12218","8"
"12224","12218","8"
"14641","3036","8"
"12226","1000","8"
"12227","8528","8"
"14739","1000","8"
"12229","12223","8"
"12230","1000","8"
"12231","783","8"
"12232","1000","8"
"12233","2069","8"
"12234","322","8"
"12235","1000","8"
"12236","738","8"
"14639","261","8"
"12238","6031","8"
"12239","6048","8"
"12240","3425","8"
"14687","1166","9"
"12242","1000","8"
"12243","1000","8"
"12244","2286","8"
"14738","1000","8"
"12246","1000","8"
"12247","1189","8"
"12248","1000","8"
"12249","706","8"
"12250","1000","8"
"12251","1000","8"
"12252","5996","8"
"14290","3671","8"
"14282","2105","8"
"12255","1000","8"
"12256","3760","8"
"12258","8898","8"
"12259","6580","8"
"12260","1691","8"
"12261","1000","8"
"12262","6098","8"
"15638","5753","8"
"12264","985","8"
"12265","779","8"
"16192","1000","8"
"12267","4977","8"
"14688","10578","8"
"12270","1000","8"
"12272","3921","8"
"12273","1000","8"
"12274","1000","8"
"14689","1698","8"
"12276","3722","8"
"12277","3727","8"
"12278","3674","8"
"12279","3787","8"
"12280","4486","8"
"14280","1000","8"
"12282","4748","8"
"12283","958","8"
"12284","1383","8"
"12285","738","8"
"16186","87","7"
"12287","6017","8"
"12288","6580","8"
"12289","1000","8"
"12290","1691","8"
"12291","1000","8"
"12292","1000","8"
"12293","3671","8"
"12294","1000","8"
"12295","3800","8"
"12296","1000","8"
"12297","1000","8"
"14643","1000","8"
"12299","3737","8"
"12300","6659","8"
"12301","6156","8"
"12302","3170","8"
"12303","11045","8"
"12304","1652","8"
"12305","1189","8"
"12306","1605","8"
"12307","187","8"
"12308","6150","8"
"12309","18314","8"
"12311","9067","8"
"12312","3722","8"
"12313","1000","8"
"12314","7519","8"
"12315","9228","8"
"12316","13043","8"
"12317","1000","8"
"12318","1000","8"
"14737","3238","8"
"12320","2679","8"
"14736","1000","8"
"12322","186","8"
"12323","1721","8"
"12324","1000","8"
"12325","1998","8"
"12327","342","8"
"14735","8720","8"
"12329","1000","8"
"12330","953","8"
"12331","1000","8"
"12332","1000","8"
"12333","4574","8"
"12334","3675","8"
"12336","4353","8"
"14734","1000","8"
"12339","1000","8"
"12340","1000","8"
"12341","1000","8"
"12342","6150","8"
"12344","6162","8"
"14690","3684","8"
"12346","342","8"
"12347","1000","8"
"12348","1000","8"
"14277","1000","8"
"12350","1000","8"
"12351","9409","8"
"12352","1000","8"
"12353","6149","8"
"12354","13563","8"
"12355","220","8"
"12356","1000","8"
"12357","3423","8"
"14691","3675","8"
"12359","1000","8"
"14692","1000","8"
"12363","3731","8"
"12365","1000","8"
"12366","6001","8"
"12367","262","8"
"16263","1000","8"
"14693","6162","8"
"12370","1691","8"
"12371","8044","8"
"12372","1605","8"
"12373","1000","8"
"12374","1000","8"
"12375","3737","8"
"14349","4214","8"
"14732","1000","8"
"14731","10548","8"
"12379","1000","8"
"12380","5369","8"
"12381","4748","8"
"12382","10440","8"
"12383","4050","8"
"12384","3684","8"
"12385","3766","8"
"14694","1000","8"
"14634","1000","8"
"12388","12221","8"
"12389","12221","8"
"12390","1000","8"
"12391","1000","8"
"12392","1000","8"
"16721","131","8"
"12394","6098","8"
"12395","3143","8"
"12396","1000","8"
"12397","5079","8"
"12399","1000","8"
"12400","741","8"
"14695","1","1"
"12402","1000","8"
"12403","1000","8"
"12404","451","8"
"12405","738","8"
"12406","3852","8"
"12407","1000","8"
"12408","1312","8"
"12409","1000","8"
"12410","1000","8"
"12411","1000","8"
"16284","1000","8"
"12413","3879","8"
"12414","1000","8"
"14697","1000","8"
"12417","1159","8"
"14696","1000","8"
