"movie_id","abstract"
"21797","La joven e intrépida periodista Adèle Blanc-Sec viaja a Egipto para investigar todo tipo de momias y encontrar el secreto de la sabiduría que permita curar a su hermana. Mientras, en París, un pterodáctilo, nacido de un huevo de 136 millones de años de edad, aterroriza la ciudad. La aventurera Adèle no quiere perderse la oportunidad de ver de cerca este fenómeno. "
"25737","Cuarta entrega de la saga \"Resident Evil\", en la que Alice sigue buscando supervivientes en un mundo asolado por un virus que convierte a las personas en muertos vivientes. El objetivo de Alice es la Corpoación Umbrella, responsable de la expansión del virus. Con la ayuda de una vieja amiga, Alice viajará a Los Ángeles, presunto refugio a salvo de los zombis, que terminará siendo una trampa. "
"31114","Erin conoce a Garrett en Nueva York. Tienen una aventura de verano que dura 6 semanas, y ninguno de los dos quiere nada serio, por lo que están seguros que todo terminará cuando Erin regrese a Los Ángeles. Pero cuando ella se va, se dan cuenta de que quizá ninguno quiere que la historia termine, por lo que empiezan a mantener una relación a distancia, con todas las complicaciones que conlleva."
"19194","Biopic sobre \"The Runaways\", el grupo de rock adolescente femenino que triunfó en los 70. Liderado por Joan Jett y Charie Currie, para las que la música era algo más que un producto, y sinónimo de rebeldía y libertad, el grupo tuvo un meteórico ascenso, pero también una rápida disolución debido a desacuerdos monetarios. "
"38853","La familia Velasco vive una apacible vida en Madrid, pero todo cambia el día que Alicia muere. Su marido Leo, se queda solo con su hija Dafne, de cuatro años. Se ocupa de la niña lo mejor que puede, haciendo el papel de padre y madre, intentando llenar el vacío que ella ha dejado. Para darle lo mejor a su hija, Leo será capaz de ignorar sus propios prejuicios y hasta de perder su propia identidad."
"36665","Accidents Happen muestra las desagradables situaciones en las que se verá envuelta una familia disfuncional y distanciada, cuando el hijo de 15 años comience a exteriorizar sus sentimientos. "
"39130","Miguel, un joven pescador de un pequeño pueblo, mantiene una relación secreta con Santiago, un pintor al que todos rechazan por su ateísmo y homosexualidad. Santiago muere ahogado, y regresa después de muetro para pedirle a Miguel que busque su cuerpo y lo entierre según la tradición. Miguel deberá escoger entre confesarle la verdad a su familia, o dejar que el alma de Santiago vague sin rumbo. "
"23533","Jack es un asesino a sueldo meticuloso y profesional. Cuando su última trabajo en Suecia no sale como él esperaba, le dice a su contacto que el siguiente será su último encargo. Jack se traslada a Italia y se refugia en un pueblecito italiano, disfrutando lejos de la muerte. Una vez allí, entabla amistad con el cura del pueblo y conoce a Clara, con quien empieza un romance. "
"31113","Adaptación de los libros de Beverly Queary, la película narra las aventuras de Ramona Quimby, una niña con una energía y una imaginación desbordantes, pícara y traviesa, amante de la aventura y la diversión. Su hermana mayor Beatrice \"Beezus\" sufre las trastadas de Ramona, pero cuando ésta utilice todas sus habilidades para salvar la casa familiar, Beezus verá en su hermanita un ejemplo a seguir. "
"29183","Tercera entrega de la saga dedicada al baile \"Step Up\". Esta vez, un grupo de bailarines callejeros, entre los que se encuentran Natalie, Luke y el novato Moose, se enfrentan a los mejores bailarines de hip-hop del mundo, en una gran competición que cambiará sus vidas para siempre. "
"27329","Tras varias relaciones fracasadas, Zoe no está dispuesta a seguir esperando al hombre de sus sueños. Decidida a ser madre, decide someterse a un tratamiento de inseminación artificial en solitario. Pero el mismo día que descubre que está embarazada conoce a Stan, con el que empieza una relación. Para no asustarlo, Zoe decide esconder los primeros síntomas de su embarazo..."
"10138","Todo el mundo sabe que detrás del superhéroe Iron Man se esconde el multimillonario Tony Stark. El gobierno, la prensa y la opinión pública le presionan para que comparta su tecnología con el ejército, pero Stark es reacio por miedo a que esta información caiga en las manos equivocadas. Así, forja nuevas alianzas y se enfrenta a poderosas fuerzas. "
"31293","Carly es una bailarina de Street Dance y está en su mejor momento: quiere a su novio Jay, y su grupo de baile se acaba de clasificar para la final del Campeonato de Street Dance. Pero Jay la abandona, rompiéndole el corazón y dejando tirado a todo el grupo. Carly, dispuesta a conseguir sus sueños, luchará por llevar al grupo a la victoria con la ayuda de Helena, una profesora de ballet.  "
"23375","Después de que dos de sus amigos se separen, Phil y Claire empiezan a preocuparse de que la rutina pueda también con su matrimonio. Por eso Phil decide preparar una noche especial, llevando a Claire a un flamante restaurante de Manhattan. Un malentendido hará que les confundan con dos ladrones que han robado a la mafia, por lo que su noche se convertirá en una peligrosa persecución a vida o muerte"
"17214","Astro Boy es un niño robot de increíbles poderes que ha sido creado por un prestigioso científico para reemplazar a su hijo, al que perdió. El niño, viéndose incapaz de colmar las expectativas depositadas en él, se embarca en un viaje en busca de la aceptación. "
"29190","Basada en la historia real de Liz Gilbert, una mujer que lo tenía todo, menos felicidad. Recién divorciada, y sin saber qué camino tomar, Liz lo arriesga todo, abandona su antigua vida y dedica un año a viajar y a descubrirse a sí misma. Por el camino, también descubrirá otros placeres: el de la comida en Italia, el de la oración en la India, y el del amor verdadero en Bali. "
"38984","Sosa es un abogado al que le han retirado la licencia, y se dedica al turbio negocio de las indemnizaciones por accidentes de tráfico. Gracias a la estafa y la corrupción, Sosa se enriquece a costa de las víctimas. Una noche conoce a Luján, una joven médica con la que empezará una apasionada relación. Ambos se verán involucrados en un mafioso caso policial del que tendrán que huír."
"23522","Roger Greenberg, soltero, cuarentón y un poco neurótico,está atrapado en una encrucijada vital, y decide mudarse un tiempo a casa de su hermano en Los Ángeles. Allí conocerá a Florence, una aspirante a cantante igual de perdida que él. Entre ellos surgirá una bonita relación. "
"39519","Elisa K tiene 24 años. Un día,asustada, llama a su madre. Acaba de recordar algo horrible, que hará que su vida no vuelva a ser igual: cuando estaba a punto de cumplir 11 años, el amigo de su padre la hizo llorar, pero le dijo que si paraba le regalaría una pulsera de plata. Nadie se dio cuenta de lo ocurrido. Pero ahora Elisa lo ha recordado todo. "
"39521","Biografía del genial dibujante de cómics español Manuel Vázquez, creador de las Hermanas Gilda, Anacleto o la Familia Cebolleta. Listo, divertido, gran dibujante, ligón, Vázquez disfruta de la vida a su antojo. Burla a sus acreedores, se ríe de sus jefes, colecciona familias... hasta que un contable de la editorial decide poner fin a esta situación. "
"19193","Mia es una quinceañera que vive con su madre. Inestable, insegura, rebelde; no encaja en el colegio, y se enfrenta a todo el mundo. Sobretodo a su madre, con la que tiene frecuentes peleas. Y encima, ahora ella está saliendo con un chico, cosa que Mia no acepta. La película es el retrato de esta adolescente desencantada, a la que hacerse mayor le está resultando realmente difícil. "
"41506","Diana tiene un sueño: ser actriz y triunfar en Hollywood. Dispuesta a hacer lo que sea para conseguirlo, lo deja todo y se va a Miami. Allí conoce a Nora y a Robert, un ayudante de dirección mexicano que se enamora de ella. Los tres se van a Los Ángeles, donde Diana se convierte en Di Di. Allí, en un mundo lleno de lujos, mentiras y engaños, descubre lo dura que es la escalda hacia el éxito. "
"8942","Wendy es una joven norteamericana que se dirige a Alaska, donde va a trabajar en una fábrica de conservas de pescado. Viaja en su viejo coche en compañía de Lucy, su perra, y muy poco dinero. Su coche se estropea en mitad del camino. Además, la pillan robando, y cuando sale de comisaría Lucy ha desaparecido. Wendy deberá recuperar a su perra, mientras su economía y su autoestima se debilitan. "
"15872","Ambientada en un mundo donde la mentira no existe, y todo el mundo dice siempre la verdad. Un día, un tipo normal aprende a mentir y usa sus estrategias para hacer lo que le viene en gana, y seducir a una mujer que a priori no parece accesible a sus posibilidades."
"26441","Biopic del poeta galés Dylan Thomas, centrado en la relación que mantuvo con su mujer, su amante y el marido de ésta. Durante la II Guerra Mundial, Thomas se reencuentra con su primer amor, Vera Phillips, y resurge la magia. Pero él ya está casado con Caitlin. A pesar de las circunstancias, las dos mujeres entablan una profunda amistad. "
"20311","Remake del clásico de George Romero de 1973. Una toxina en el agua convierte al que esté expuesta a ella en un despiadado asesino. En una pequeña e idílica localidad, los habitantes están sucumbiendo, convirtiéndola en un lugar terrorífico y sangriento. Como medida preventiva, el ejército bloquea los accesos a la ciudad, dejando totalmente solos y expuestos a los pocos no infectados que quedan. "
"28184","Eliseo, feo, cojo, y sin un atisbo de esperanza de encontrar la felicidad, y Nati, separada y con un pecho menos, pero convencida de que aún le quedan cosas por vivir, forman una bonita pareja. Sus caminos han vuelto a cruzarse después de veinte años, dándoles la últim oportunidad para ser felices y enamorarse. Pero todo es complicado cuando la mujer de tu vida está casada con tu hermano..."
"26598","Tras su encuentro con un niño bosquimano hospitalizado, Jana, una niña de 10 años, iniciará un viaje fantástico en busca del niño por África. Acompañada de su caballo alado, Jana conocerá a Mel, su nuevo mejor amigo, y juntos vivirán auténticas aventuras con animales, plantas y criaturas fantásticas."
"38979","Abel tiene nueve años y está internado en un hospital a causa de su conducta desconcertante y su negativa a hablar. Su madre, que cría sola a sus otros dos hijos, está convencida de que si pasa unos días en familia Abel mejorará. Así que convence al médico. Sólo llegar a casa, el niño vuelve a hablar y se comporta como el cabeza de familia. Hasta que reaparece su padre y todo se complica. "
"26535","Paul Conroy, contratista civil en Irak, despierta encerrado en un ataúd, enterrado bajo tierra. No sabe quién le ha metido en la caja, ni por qué está ahí. Su única salvación, un teléfono móvil con poca batería, y la esperanza de que logren sacarlo de allí. Pero sólo dispone de 90 minutos. "
"40394","Chand es una joven india que viaja a Canadá para casarse con un hombre que no conoce, con el que su familia ha concertado un matrimonio. A pesar de sus esperanzas, su nueva vida se convierte en una pesadilla para Chand, que tendrá que soportar el comportamiento abusivo de su marido. Rosa, una compañera de trabajo jamaicana, será el único consuelo de Chand. "
"35130","Parodia de las películas de vampiros tan de moda, tomando \"Twilight\" como eje. Becca, que no es vampira, se debate entre dos chicos, no sin antes intentar sortear a su padre, que la avergüenza. Por otro lado, sus amigos tendrán que lidiar con sus propios problemas amorosos. "
"30859","Machete es un ex agente federal de México que busca venganza. Dado por muerto después de un enfrentamiento con el rey de la droga mexicano, Machete escapa a Texas para olvidar su pasado. Pero pronto se verá envuelto en un gran lío, convertido en un hombre muy buscado. Con la ayuda de Luz, una vendedora de tacos, y Padre, un cura al que le van las armas, Machete luchará por limpiar su nombre."
"25697","Charlie St.Cloud acaba de perder a su hermano Sam, al que estaba muy unido y del que prometió no separarse jamás, en un accidente. Charlie tiene una conexión especial con él, puede verle, y cada día charlan y juegan. Pero todo se complica cuando aparece Tess, y Charlie debe decidir si mantener su promesa o seguir adelante con su vida y su amor por la chica. "
"18248","Secuela de la película \"Wall Street\". Han pasado 20 años y el implacable tiburón de las finanzas Gordon Gekko acaba de salir de la cárcel. A pesar de que parece haberse redimido, se aliará con el joven Jake Moore, que ha sido traicionado por su mentor en Wall Street. Jake es el novio de su hija, por lo que Gekko lo utilizará para poder acercarse a ella e intentar restablecer sui relación. "
"41368","Documental que narra la trayectoria vital de Norman Foster, uno de los arquitectos más emblemáticos del siglo XXI. Un recorrido por sus edificios, sus ideas y sus perspectivas de futuro a través de imágenes y entrevistas. "
"32656","Marni descubre que su hermano va a casarse con Joanna, la chica que les hizo la vida imposible en el instituto. Para empeorarlo aún más, Ramona, la tía de Joanna, fue la enemiga en el instituto de la madre de Marni. Marni hará todo lo posible por vengarse y enseñarles a todos la verdadera personalidad de la novia.  "
"17323","Dios se ha cansado del comportamiento de los humanos, y por eso envía a la Tierra una legión de ángeles para desatar el Apocalipsis. Los clientes de una remota cafetería se convertirán, ayudados por el arcángel Miguel, en la única esperanza para salvar a la Humanidad. "
"9543","Adaptación cinematográfica del videojuego \"Prince of Persia\". En la Persia medieval, el príncipe Dastan debe unir sus fuerzas con la bella princesa Tamina para evitar que se pierda el secreto de las Arenas del Tiempo, y evitar el asesinato del rey de Persia. "
"41538","Las trabajadoras de una fábrica se quedan de piedra cuando una mañana llegan a trabajar y descubren que la fábrica ha sido vaciada y la dirección ha desaparecido sin dejar rastro. Entonces deciden juntar sus indemnizaciones para llevar a cabo un alocado plan: contratar a un asesino a sueldo que mate a su jefe. "
"41542","En la Cataluña rural de la posguerra, Andreu, un niño que pertenece al bando de los perdedores, encuentra dos cadáveres en el bosque. Las autoridades enseguida le dan la culpa a su padre, pero Andreu hará lo que sea para encontrar a los verdaderos culpables. En su búsqueda, se topará con un mundo de adultos lleno de mentiras y traiciones, y descubrirá su parte más oscura. "
"42090","Victor es un joven sumido en una apática vida. Intentando encontrarle un sentido a su gris existencia, conocerá a Martin, un pintor venido a menos en busca de inspiración para el que hará de modelo, y anna, una fotógrafa obsesionada con el cáncer de su padre. Con ellos experimentará los límites físicos y morales del arte, convirtiendo la propia carne en lienzo. "
"42092","Julia padece una enfermedad degenerativa de la vista, y está perdiendo la visión progresivamente. Cuando su hermana gemela aparece ahorcada, Julia no se lo cree y decide investigar por su propia cuenta qué pasó realmente. A medida que vaya quedándose ciega, Julia irá descubriendo la verdad de los últimos días de su hermana y adentrándose en un oscuro mundo lleno de secretos y misterios. "
"18940","The last song tiene lugar en una pequeña ciudad costera del sur de los Estados Unidos, donde un padre separado se dispone a pasar el verano con una reacia hija adolescente. El padre trata de volver a conectar con su hija a través de lo único que tienen en común -la música-. Es una historia de familia, amistad, secretos y perdón, y también de segundas oportunidades y primeros amores. "
"27374","adriana y justin bieber se  hacen novios"
"550",""
"70162","Gabe is in big trouble and he gets really bad scores in a test so he could fail and he know does not have any video games."
"73457","The life and times of the super successful American soft-rock band, Eagles."
"102935","Una jornada de pasión, una noche amarga. El joven Xiao Cheng pedirá ayuda a su amiga Fiona y la compañera de ésta para resolver un grave problema, el chico con quien ha pasado la tarde ha muerto en su cama por el efecto de una droga. Ha transgredido las leyes. Ninguno sabe que hacer. Y nada saldrá como habían planeado."
"102936","Un confuso joven sin trabajo trata de descubrir la identidad de una misteriosa chica, a quien espía en una solitaria playa al recordarle a su difunta madre, pero ella le rehúye arrojándose por un acantilado, aunque ésta no será la última vez que se cruce en su camino."
"80243","Mientras entrega un envío, el joven cartero Toto descubre a un hombre malherido junto a una piscina y trata de curar sus heridas. Mark tiene serios problemas con grupo mafioso. Toto decide ayudarlo y juntos huyen del lugar. Mientras descansan del viaje, Toto hace un amago de acercarse al atractivo fugitivo con la intención de besarlo… y se sorprende cuando su beso es correspondido. "
"80241","Xiaofan, una joven china, despierta una mañana en un bosque apartado, cubierta de sangre. Desorientada y dolorida, deambula en busca de una salida, mientras en su mente se entremezclan los últimos recuerdos, pasados con su novio y los dramáticos sucesos vividos la noche anterior. Pronto tendrá que tomar una decisión que puede cambiar su destino."
"80211","Una familia de inmigrantes mexicanos en EEUU, después de una tragedia, lucha por re-acomodarse a costa de ellos mismos. La madre religiosa, viuda con dos hijos y obsesionada con cambiar la sexualidad del menor, sigue el consejo de su confesor espiritual y decide contratar a su nueva vecina, prostituta, para persuadirlo. Entre tanto sus hijos descubren su sexualidad viviendo aventuras inconfesables"
"83155","mira bartuschek se enamora de un veter"
"117923","Becky Lynch Y Charlotte Flair Son dos luchadoras Profesionales De una compañía famosa Ambas Entran en una rivalidad Incontrolable Y Tendrán Que Resolverlo en el ring  "
"120269","A group of friends vow to open their college acceptance letters at the same time during the big end-of-year party"
"120270","A 12 year old boy with a passion for dance and his brother are rescued from the streets by an old showman who takes them to live with his estranged former dancing partner/brother"
