"movie_id","runtime","budget","revenue","homepage"
"79073","105","0","0",""
"79001","103","0","0",""
"79002","92","0","0",""
"79003","92","0","0",""
"79004","99","0","0",""
"79005","85","0","0",""
"79006","89","0","0",""
"79007","0","0","0",""
"79008","89","0","0",""
"79009","101","0","0",""
"79010","113","0","0",""
"80289","88","0","0","http://www.nooripictures.com/index.php?option=com_k2&view=item&id=155:tales"
"79512","90","0","0",""
"79094","122","0","0",""
"79655","100","0","0",""
"79957","93","0","0",""
"79146","95","0","0",""
"79148","89","0","0",""
"79366","90","0","0",""
"79391","107","0","0",""
"79511","125","0","307200000",""
"79964","155","0","0",""
"79708","90","0","0",""
"80239","0","0","0",""
"80236","137","0","0",""
"79605","93","0","0",""
"79606","100","0","0",""
"79608","94","0","0",""
"79672","105","0","0",""
"80150","117","0","0",""
"79673","108","0","0",""
"79674","88","0","0",""
"79675","92","0","0",""
"79676","130","0","0",""
"79677","91","0","0",""
"79678","93","0","0",""
"79776","110","0","0",""
"79898","135","0","0",""
"79679","104","8000000","0",""
"79680","95","0","0",""
"79681","121","15000000","0",""
"79705","88","0","0",""
"79706","110","0","0",""
"79808","134","40000000","67669013",""
"79714","96","0","0",""
"79810","94","0","0",""
"79811","122","0","0",""
"79812","108","0","0",""
"79813","98","0","0",""
"80240","85","0","0",""
"79985","91","0","0",""
"79960","100","0","0",""
"80292","119","0","0",""
"80072","83","0","0",""
"80048","91","0","0",""
"79955","70","0","0",""
"79897","135","0","0",""
"80290","93","0","0",""
"79965","1","0","0",""
"79814","112","5","0",""
"80153","0","0","0",""
"79958","133","0","0",""
"79843","80","0","0",""
"79844","95","0","0",""
"80047","91","0","0",""
"80155","0","0","0",""
"80211","82","0","0",""
"80046","96","0","0","http://www.ricoundoskar-derfilm.de"
"80241","29","0","0","https://www.facebook.com/TSNSMovie"
"80238","94","0","0",""
"80237","94","0","0",""
"80235","130","0","710600000",""
"80049","90","0","0",""
"79951","98","0","0",""
"79954","3","0","0",""
"79952","1","0","0",""
"79953","1","0","0",""
"79961","119","0","0",""
"80243","14","0","0","https://www.facebook.com/groups/totoforever/"
"80242","80","0","0",""
"79967","99","0","0",""
"79966","94","0","0",""
"80149","111","0","0",""
"80151","113","0","0",""
"79956","98","0","0",""
"79845","106","0","0",""
"80068","89","0","0",""
"80154","73","0","0",""
"80069","90","0","0","http://www.theotherbank.info"
"80291","93","0","0",""
"80244","14","0","0","https://www.facebook.com/groups/69746432994/"
"80078","96","0","0",""
"79968","148","0","0",""
"79895","88","0","0",""
"80296","95","0","0",""
"80297","85","0","0",""
"80298","144","0","0",""
"80299","85","0","0",""
"80300","90","0","0",""
"80301","95","0","0",""
"80302","110","0","0",""
"80303","116","0","0",""
"80304","90","0","0",""
"81655","93","0","0",""
"81389","114","0","0",""
"80858","105","0","0","http://www.whoami-film.de/"
"80362","98","0","0",""
"80365","90","0","0",""
"80305","76","0","0",""
"80306","101","0","0",""
"81744","111","0","0",""
"80629","96","0","0",""
"81022","113","0","0",""
"80799","0","0","0",""
"81283","89","0","0",""
"81705","90","0","0",""
"80307","117","0","0",""
"80308","122","4000000","27000000",""
"81341","100","0","0",""
"81222","142","0","709000000",""
"81377","103","0","0",""
"80779","107","0","0",""
"81232","131","55000000","0","http://www.sonypictures.com/movies/theequalizer/discanddigital/"
"81630","45","0","0",""
"81017","138","0","0",""
"81374","106","0","0",""
"81402","100","0","0",""
"81460","129","0","0",""
"80628","107","0","0",""
"81217","97","0","270700000",""
"81585","111","0","0",""
"80847","111","0","0",""
"80364","88","0","0",""
"81238","85","0","106209378","http://shaunthesheep.com/movie"
"80851","107","0","0",""
"80355","88","0","0",""
"81015","139","0","0",""
"80630","134","0","0",""
"80344","150","0","0",""
"80345","88","0","0","http://www.master-of-the-universe-film.de"
"81366","93","0","0",""
"81230","116","0","0",""
"81228","97","0","0",""
"81657","108","0","0",""
"80346","106","0","0",""
"80347","97","0","0",""
"80348","89","67","0","http://www.einmetjennahmenspreetzen.de/wordpress/"
"80859","99","0","0",""
"80349","115","0","0",""
"80350","95","0","0",""
"80351","94","0","0",""
"80352","83","0","0",""
"81465","94","0","0",""
"81141","86","0","0","http://www.lamentothemovie.com"
"80849","90","0","0",""
"81698","165","0","0",""
"80781","101","0","0",""
"80780","150","0","0",""
"80854","92","0","0",""
"81386","100","5000000","0",""
"81076","87","0","0",""
"81375","100","0","0",""
"81146","97","0","0",""
"81020","118","0","0",""
"81461","110","0","0",""
"81018","106","0","0",""
"81384","91","0","0",""
"81397","125","0","0",""
"81754","98","0","0","http://www.traumland-film.ch"
"81636","90","0","0",""
"81755","101","20000000","88761661",""
"81635","114","0","0",""
"81634","102","0","0",""
"81757","110","0","0",""
"81633","99","0","0",""
"81632","98","0","0",""
"81631","89","0","0",""
"81629","118","0","0",""
"81628","116","0","0",""
"81627","100","0","0",""
"81172","96","0","0",""
"81401","139","0","0",""
"81624","135","0","0",""
"81623","105","0","0",""
"81622","110","0","0",""
"81621","112","0","0",""
"81620","94","0","0",""
"81619","99","0","0",""
"81618","90","0","0",""
"81595","113","0","0",""
"81594","76","0","0",""
"81593","140","220000000","4100000",""
"81592","89","0","0",""
"81591","114","0","0",""
"81590","112","0","0",""
"80698","90","0","0",""
"81382","96","0","0","http://grueninger-film.com"
"81383","86","0","0",""
"81584","99","0","0",""
"81387","96","0","0",""
"81764","72","0","0",""
"81765","98","0","0",""
"81766","105","0","0",""
"81767","69","0","0",""
"81077","113","14000000","233555708",""
"81378","88","0","0",""
"81398","101","0","0",""
"81138","120","0","0","http://www.filmsdistribution.com/Film.aspx?ID=2052"
"81399","90","0","0",""
"81409","88","0","0",""
"80697","72","0","0",""
"80829","89","0","0",""
"81751","90","0","0",""
"81697","108","0","0",""
"81205","96","0","0","http://www.hirngespinster.de"
"81204","89","0","0",""
"81203","106","0","0",""
"81202","149","61000000","369330363",""
"81201","110","0","0",""
"81338","77","0","0",""
"81337","86","0","0",""
"81753","106","0","0",""
"81226","78","0","0",""
"81390","84","650000","0",""
"81391","108","0","0",""
"81287","90","0","0",""
"81494","0","0","0",""
"81658","89","0","0",""
"81385","92","0","0",""
"81742","120","0","0",""
"81702","100","0","0","http://www.freierfall-film.de"
"81281","100","0","0",""
"81388","119","0","0",""
"81285","92","8000000","68000000",""
"81707","94","0","0",""
"81752","103","0","0",""
"81740","86","0","0",""
"81739","94","0","0",""
"81370","117","8500000","38600000",""
"81371","115","15000000","52501541",""
"81019","120","0","0",""
"81139","100","0","0","http://www.globalplayerfilm.com/de/"
"80850","102","0","0",""
"81749","93","0","0",""
"81367","89","0","0",""
"81368","100","0","0",""
"81737","90","0","0",""
"81756","102","0","0",""
"81458","93","0","0",""
"81459","100","0","0",""
"81746","88","0","0",""
"81706","15","1500","0",""
"81761","103","0","0",""
"81745","101","0","0",""
"81410","86","1600000","5886859",""
"81411","110","0","0",""
"81339","86","0","0",""
"81200","105","0","0",""
"81349","122","0","0",""
"81340","95","0","0",""
"81743","92","0","0",""
"81267","89","0","0",""
"81140","118","0","1400000",""
"81343","100","0","0",""
"81344","137","0","0",""
"81345","145","0","0",""
"81346","96","0","0",""
"81347","109","0","0",""
"81227","96","0","0",""
"81143","100","0","0",""
"80797","100","0","0",""
"81405","90","0","0",""
"81403","98","0","0",""
"81373","95","0","0",""
"81372","89","0","0",""
"81407","78","0","0",""
"81408","101","0","0",""
"81496","98","0","0",""
"81497","102","0","0",""
"81498","0","0","0",""
"81239","97","4000000","2423801",""
"81237","169","165000000","677463813","https://interstellar.withgoogle.com/"
"81392","129","0","0",""
"81393","166","0","0",""
"81394","107","0","0",""
"81395","88","0","0",""
"81396","86","0","0",""
"81342","87","0","0",""
"81224","87","0","0",""
"80798","124","0","0",""
"81768","92","0","0","http://www.ichdarfnichtschlafen.de"
"81763","91","0","0","http://www.populationboom.at"
"81406","114","0","0",""
"81462","92","0","0",""
"81229","112","0","0",""
"81747","92","0","0",""
"81016","97","0","0",""
"81348","0","0","0",""
"81703","100","0","0",""
"81289","132","0","0",""
"81023","85","0","0",""
"81288","100","0","0",""
"81026","98","0","0",""
"81025","0","0","0",""
"81282","98","0","0",""
"81352","108","0","0",""
"81769","114","0","0",""
"81748","96","0","0",""
"81286","103","0","0","http://www.jack-film.de"
"81466","102","0","0","http://www.arsenalfilm.de/egdg/"
"81467","70","0","0","http://www.carminaorevienta.com"
"81024","87","0","0",""
"80857","95","0","0","http://www.hinundweg-film.de/"
"81625","98","0","0",""
"81225","116","0","0",""
"81021","99","0","0",""
"81656","115","0","0",""
"81219","95","0","0",""
"81704","115","0","0",""
"81741","103","3000000","0",""
"81376","91","0","0",""
"81280","90","0","0",""
"81144","95","0","0",""
"80853","102","0","0",""
"81654","104","0","0",""
"81468","90","0","0",""
"81218","89","0","463400000",""
"81350","105","4800000","5000000",""
"81351","103","0","0",""
"81145","100","0","0",""
"81279","86","0","0",""
"81759","103","0","0",""
"81760","98","0","0",""
"81464","85","0","0",""
"81353","90","0","0",""
"81220","109","0","0",""
"81457","107","0","0",""
"81290","93","0","0",""
"80856","102","0","0",""
"81221","101","0","0",""
"81508","105","0","0",""
"80663","137","0","0",""
"80662","145","0","0",""
"80855","88","0","0",""
"81236","13","0","0",""
"81231","97","0","0",""
"81235","95","0","0",""
"81354","115","0","0",""
"81137","101","0","500100000",""
"81699","201","0","0",""
"81659","75","0","0",""
"81078","105","0","0",""
"80828","93","0","0",""
"81463","84","0","0",""
"80852","90","0","0","http://www.br.de/fernsehen/ard-alpha/sendungen/dyslexie/dyslexie-100.html"
"81284","0","0","0",""
"81336","93","0","0",""
"81653","88","0","0",""
"81400","97","0","0",""
"81142","96","0","0","http://winterkartoffelknoedel-film.de"
"81738","93","0","0",""
"81404","9","0","0",""
"80848","171","0","0",""
"81136","96","0","0",""
"80477","88","0","0",""
"80919","109","0","0",""
"80353","92","0","0",""
"80354","120","0","0",""
"80361","89","0","0",""
"80448","108","0","0",""
"80474","77","0","0",""
"80475","81","0","0",""
"80476","74","0","0",""
"81772","107","0","0","http://cohenmedia.net/films/my-old-lady"
"82903","107","0","0",""
"83910","180","0","0",""
"82672","86","0","0",""
"82673","90","0","0",""
"82896","103","0","0",""
"82884","90","0","0",""
"99828","117","0","0",""
"89882","104","0","0",""
"85786","90","0","0",""
"91269","108","0","0",""
"85274","99","0","0",""
"85405","90","0","0",""
"82583","70","0","0",""
"83481","90","0","0",""
"85081","93","0","0","http://wearelegionthedocumentary.com/"
"82584","103","0","0",""
"84327","92","0","0",""
"83077","100","0","0",""
"82629","88","0","0",""
"93601","98","0","0",""
"83844","98","0","0",""
"88134","121","0","0",""
"82635","89","0","0",""
"84360","95","0","0",""
"89176","88","0","0",""
"86037","118","0","0",""
"82586","77","0","0",""
"82901","100","0","0",""
"82886","96","0","0",""
"82895","90","0","0",""
"83118","104","0","0",""
"83109","109","0","0","http://www.papadopoulosandsons.com/"
"82345","103","0","0",""
"83914","95","0","0","http://www.constantin-film.de/kino/fuenf-freunde-4/"
"97517","124","0","0",""
"81797","112","0","0",""
"81798","93","0","0",""
"81799","124","0","0",""
"81800","132","0","0",""
"83908","109","0","0",""
"82634","90","0","0",""
"87027","96","0","0",""
"99831","89","0","0",""
"83119","93","0","0",""
"83442","98","0","0",""
"82343","92","0","0",""
"82889","106","0","0",""
"82638","111","0","0",""
"85117","106","0","0",""
"85116","89","0","0",""
"102653","82","0","0",""
"99588","150","0","0",""
"82604","109","0","0",""
"82603","89","0","0",""
"82605","95","50000000","0",""
"83874","102","0","0",""
"82947","85","0","0",""
"82602","139","0","0",""
"82347","102","0","0",""
"82599","90","0","0",""
"82944","101","0","0",""
"82581","102","0","0",""
"82907","90","0","0",""
"81806","88","0","0",""
"81807","110","0","0",""
"81808","93","0","0",""
"82204","101","0","0",""
"83108","90","0","0",""
"86779","128","0","0",""
"84372","97","0","0",""
"83441","79","0","0",""
"82622","85","0","0",""
"83835","86","0","0",""
"98381","100","0","0",""
"82923","92","0","0",""
"101362","180","0","0",""
"95803","90","0","0",""
"82344","160","0","0",""
"82885","81","0","0",""
"81809","133","0","0",""
"81810","104","0","0",""
"81811","98","0","0",""
"81814","97","0","0",""
"81817","107","0","0",""
"81818","123","0","0",""
"81819","101","0","0",""
"82190","104","0","0",""
"82580","85","0","0",""
"99581","83","0","0",""
"82626","118","0","0",""
"84373","88","0","0",""
"83617","0","0","0",""
"83879","73","0","0",""
"83589","88","0","0",""
"92908","11","0","0",""
"82617","84","0","0",""
"81823","6","0","0",""
"81824","141","0","0",""
"81825","90","0","0",""
"81826","85","0","0",""
"81827","131","0","0",""
"81829","91","0","0",""
"81830","65","0","0",""
"81831","101","0","0",""
"81832","120","0","0",""
"81833","90","0","0",""
"81834","90","0","0",""
"81835","89","0","0",""
"81836","91","0","0",""
"81837","90","0","0",""
"81838","91","0","0",""
"81839","90","0","0",""
"83110","106","0","0",""
"86272","86","0","0",""
"82898","90","0","0",""
"82641","96","0","0",""
"85833","90","0","0",""
"84923","110","0","0",""
"83849","90","0","0",""
"85075","112","0","0",""
"101134","116","0","0",""
"85089","93","0","0",""
"93599","110","0","0",""
"83107","87","0","0",""
"82585","104","0","0",""
"81875","115","0","0",""
"81876","81","0","0",""
"81877","76","0","0",""
"81878","120","0","0",""
"81879","95","0","0",""
"81880","94","0","0",""
"81881","87","0","0",""
"81882","108","0","0",""
"81883","100","0","0",""
"81951","104","0","0",""
"85101","146","0","0",""
"85119","100","0","0",""
"85053","82","0","0",""
"82637","108","0","0",""
"82636","120","0","0",""
"82351","96","0","0",""
"82888","160","0","0",""
"83981","132","58800000","547426372",""
"84925","89","0","0",""
"82350","154","0","0",""
"82348","105","0","0",""
"82600","128","0","0",""
"82598","94","0","0",""
"82910","103","0","0",""
"82228","93","0","0",""
"83063","121","0","0",""
"82582","89","0","0",""
"81955","90","0","0",""
"81957","92","0","0",""
"81960","76","0","0",""
"81961","88","0","0",""
"81962","95","0","0",""
"81964","95","0","0",""
"81965","89","0","0",""
"81966","179","0","0",""
"82633","80","0","0",""
"81990","107","0","0",""
"81991","90","0","0",""
"81992","92","0","0",""
"81993","105","0","0",""
"81994","103","0","0",""
"81995","111","900000","0",""
"81996","90","0","0",""
"81997","108","0","0",""
"81998","95","0","0",""
"83078","97","0","0",""
"82642","97","0","0",""
"82027","93","0","0",""
"82028","60","0","0",""
"82029","75","0","0",""
"82030","129","0","0",""
"82031","90","0","0",""
"82032","90","0","0",""
"82038","110","0","0",""
"82039","107","0","0",""
"82040","192","0","0",""
"82041","115","0","0",""
"82044","105","0","0",""
"82674","85","0","0",""
"82102","90","0","0",""
"82103","115","0","0",""
"82104","106","0","0",""
"82105","97","0","0",""
"82108","90","0","0",""
"82109","123","0","0","http://www.focusfeatures.com/the_theory_of_everything"
"82110","116","0","0",""
"82111","143","0","0",""
"82112","95","0","0",""
"82113","90","0","0",""
"82114","90","0","0",""
"82115","90","0","0",""
"82631","87","0","0",""
"82191","81","0","0","http://hrosss.is/"
"86150","90","0","0","www.gratis-film.com"
"82624","0","0","0",""
"101113","85","0","0",""
"84487","135","40000000","165478348",""
"86393","100","0","0",""
"82943","76","0","0",""
"82628","109","0","0",""
"84383","91","0","0",""
"83117","240","0","0",""
"82117","103","0","0",""
"82118","99","0","0",""
"82119","167","0","0",""
"82120","95","0","0",""
"82121","88","0","0",""
"82122","91","0","0",""
"82123","81","0","0",""
"82125","102","165000000","657818612",""
"88991","95","0","0",""
"85802","103","0","0",""
"82632","90","0","0",""
"84908","90","0","0",""
"82915","115","0","0",""
"82134","114","0","3003169",""
"82135","72","0","0",""
"82136","90","0","0",""
"82137","90","0","0",""
"82138","105","0","0","http://www.dreamlabfilms.com/nabat/"
"93756","90","0","0",""
"85165","95","0","0",""
"90076","102","0","0",""
"82352","172","0","0",""
"82608","95","0","0",""
"89883","83","0","0",""
"82163","113","0","0",""
"82164","90","0","0",""
"82165","119","0","0",""
"82167","89","0","0",""
"82168","112","0","0",""
"82169","119","0","0",""
"82170","129","0","0",""
"82171","105","0","0",""
"82172","93","0","0",""
"82671","0","0","0",""
"84584","105","0","0",""
"82188","102","0","0",""
"82189","110","0","0",""
"82193","95","0","0",""
"82192","120","0","0",""
"82194","89","0","0",""
"82195","150","0","0",""
"82196","103","0","0",""
"82197","110","0","0",""
"82199","93","0","0",""
"82200","102","0","0",""
"82201","125","0","0",""
"82202","99","0","43884652",""
"82203","89","0","0",""
"82205","250","0","0",""
"82206","93","0","0",""
"82207","105","0","0",""
"82208","92","0","0",""
"82209","88","0","0","http://www.rocksinmypocketsmovie.com"
"82210","90","0","0",""
"82211","91","0","0",""
"99009","118","0","0",""
"82630","86","0","0",""
"83739","112","0","0",""
"82924","117","0","0","http://www.pandorafilm.de/filme/als-wir-traeumten.html"
"82606","106","0","0",""
"85047","88","0","0",""
"83915","90","0","0","http://www.film.info/damussmanndurch/index.php"
"82212","94","0","0",""
"82214","70","0","0",""
"82215","70","0","0",""
"82216","116","0","0",""
"82217","137","0","0",""
"82218","99","0","0",""
"82219","106","0","0",""
"82220","139","0","0",""
"99911","89","0","0",""
"82229","80","0","0",""
"82230","119","0","0",""
"82231","116","0","0",""
"82232","95","0","0",""
"82233","100","0","0",""
"82234","80","0","0",""
"82235","105","0","0",""
"82236","83","0","0",""
"82237","123","0","0",""
"82238","99","0","0",""
"82239","137","0","0",""
"82240","167","0","0",""
"82241","116","0","0",""
"82242","113","0","0",""
"82243","111","0","0",""
"82244","122","0","0",""
"82245","113","0","0",""
"82246","84","0","0",""
"82247","87","0","0",""
"82248","150","0","0",""
"83847","106","0","0","http://chasuke-movie.com"
"82894","95","0","0",""
"87146","85","0","0",""
"82627","93","0","0",""
"99110","111","0","0",""
"82296","89","0","0",""
"82297","82","0","0",""
"82298","72","0","0",""
"82299","92","0","0",""
"82300","115","0","0",""
"82332","98","0","0",""
"82333","95","0","0",""
"82334","90","0","0",""
"82335","108","0","0",""
"82336","100","0","0",""
"82337","97","0","0",""
"82338","95","0","0",""
"82339","120","0","0",""
"82340","110","0","0",""
"85084","117","0","0",""
"90739","76","3500000","0",""
"82890","89","0","0",""
"82341","24","0","0",""
"82342","94","0","0",""
"82376","97","0","0",""
"82377","110","0","0",""
"82379","88","0","0",""
"82380","116","0","0",""
"82381","122","0","0",""
"82383","137","0","0",""
"82384","117","0","0",""
"82385","180","0","0",""
"82386","97","0","0",""
"82387","136","0","41184",""
"82388","112","0","0",""
"82389","125","0","0",""
"82390","116","0","0",""
"82391","118","0","0",""
"82392","125","0","0",""
"84583","90","0","0",""
"82640","120","0","0",""
"85092","107","0","0",""
"82607","94","0","0",""
"82625","124","0","0",""
"82427","116","0","0",""
"82428","96","0","0",""
"82429","135","0","0",""
"82430","116","0","0",""
"82431","97","0","0",""
"82432","106","0","0",""
"82433","116","0","0",""
"82434","95","55000000","268047808",""
"82435","95","0","0",""
"82935","71","0","0",""
"82932","92","0","0",""
"86419","86","0","0",""
"82621","83","0","0",""
"82623","92","0","0",""
"84332","92","0","0",""
"82620","100","0","0",""
"83079","119","0","0","http://www.libertadorfilm.com"
"82900","85","0","0",""
"82610","87","0","0",""
"82945","91","0","0",""
"82609","107","0","0",""
"82639","81","0","0",""
"82447","118","0","0",""
"82448","135","0","0",""
"82449","88","0","0",""
"82450","59","0","0",""
"82452","90","0","0",""
"82453","12","0","0",""
"82454","82","0","0",""
"82455","98","0","0",""
"82456","155","0","0",""
"82457","134","68000000","211817906",""
"82458","129","0","0",""
"82459","137","65000000","163442937",""
"82460","103","0","0",""
"82461","106","0","0",""
"82473","83","0","0",""
"82474","94","0","0",""
"82475","83","0","0",""
"82476","84","0","0",""
"82477","76","0","0",""
"82478","88","0","0",""
"82480","88","0","0",""
"82482","106","0","0","http://www.koch-derfilm.com/"
"82483","109","0","0",""
"82484","90","0","0",""
"82486","122","0","0",""
"82487","86","0","0",""
"82488","100","0","0",""
"82489","52","0","0",""
"82490","97","0","0",""
"82899","83","0","0",""
"82902","90","0","0",""
"82891","91","0","0",""
"82534","0","0","0",""
"82570","80","0","0",""
"82571","95","0","0",""
"82572","87","0","0",""
"85078","88","0","0",""
"84375","88","0","0",""
"84560","72","0","0",""
"85080","83","0","0",""
"98410","96","0","0",""
"82897","90","0","0",""
"85042","80","0","0",""
"84926","90","0","0",""
"84928","95","0","0",""
"85219","88","0","0",""
"92113","108","0","0",""
"82946","85","0","0",""
"82675","93","0","0",""
"82676","90","0","0",""
"82677","80","0","0",""
"82678","96","0","0",""
"82680","110","0","0","http://freestylereleasing.com/bottle-shock/"
"82681","0","0","0",""
"82682","99","0","0",""
"82683","140","0","0",""
"82684","120","0","0",""
"82685","98","0","0",""
"82729","0","0","0",""
"82730","90","0","0",""
"82731","74","0","0",""
"82732","100","0","0",""
"82733","92","0","0",""
"82734","90","0","0",""
"82739","83","0","0",""
"82740","24","0","0",""
"82741","95","0","0",""
"82743","174","0","0",""
"88580","173","0","0",""
"82940","50","0","0",""
"95633","59","0","0",""
"83909","90","0","0","https://presseportal.zdf.de/pm/blindgaenger/"
"84566","89","0","0",""
"96923","85","0","0",""
"83833","80","0","0","http://www.thelegendofsarila.com/"
"83843","82","0","0",""
"83880","118","0","0",""
"84567","92","0","0",""
"82887","94","0","0",""
"82744","86","0","0",""
"82745","116","0","0",""
"82746","95","0","0",""
"82747","100","0","0",""
"82748","124","0","0",""
"82750","74","0","0",""
"82751","77","0","0",""
"82752","74","0","0",""
"82753","73","0","0",""
"82754","110","0","0",""
"82755","90","0","0",""
"82756","90","0","0","http://www.arte.tv/guide/de/051486-000/tag-der-wahrheit"
"82757","90","0","0","http://www.arte.tv/guide/de/051846-000/das-gespaltene-dorf"
"82758","90","0","0",""
"82759","82","0","0","http://www.mataraunhombre.cl"
"82760","111","0","0",""
"82761","120","0","0",""
"83105","92","0","0",""
"83983","93","0","0",""
"85087","111","0","0",""
"98411","76","0","0",""
"85350","89","0","0",""
"82805","105","5000000","37440",""
"82951","106","0","0",""
"82952","130","0","0",""
"84448","89","0","0",""
"83527","99","0","0",""
"82762","87","0","0",""
"82763","108","0","0",""
"82764","59","0","0",""
"82765","90","0","0",""
"82766","98","0","0",""
"83845","110","0","0","http://www.elser-derfilm.de"
"82939","80","0","0",""
"82938","91","0","0",""
"83586","75","0","0",""
"82937","74","0","0",""
"82936","89","0","0",""
"83846","118","0","0",""
"82934","60","0","0",""
"85070","129","10000000","0",""
"84563","113","0","0",""
"82933","91","0","0",""
"82931","96","0","0",""
"85113","107","0","0",""
"82929","105","0","0",""
"85120","151","0","0",""
"82928","101","0","0",""
"84902","78","0","0",""
"85100","90","0","0",""
"83907","90","0","0",""
"101114","88","0","0",""
"83834","88","0","0",""
"87295","108","0","0",""
"82925","105","95000000","543514353",""
"83120","95","0","0",""
"82921","87","0","0",""
"89331","75","0","0",""
"82920","59","0","0",""
"82919","85","0","0",""
"82918","128","0","0",""
"92109","120","0","0",""
"82914","92","0","0",""
"82913","91","0","0",""
"82912","92","0","0",""
"83984","82","0","0","http://www.elli-makra.de"
"85067","108","0","0",""
"82911","75","0","0",""
"85357","92","0","0",""
"83111","90","0","0",""
"83850","116","0","0",""
"84422","20","0","0",""
"101233","87","0","0",""
"82770","92","0","0",""
"82771","86","0","0",""
"82772","60","0","0",""
"82780","65","0","0",""
"84428","110","0","0",""
"82792","96","0","0",""
"82793","90","0","0",""
"82794","90","0","0",""
"82795","95","0","0",""
"82796","92","0","0",""
"82797","118","0","0",""
"82798","83","0","0",""
"82799","106","0","0",""
"82800","135","0","0",""
"82801","107","0","0",""
"82802","97","0","0",""
"84367","102","0","0",""
"87026","90","0","0",""
"84426","290","0","0",""
"82832","89","0","0",""
"82833","98","0","0",""
"82834","58","0","0",""
"82835","59","0","0",""
"82837","85","0","0",""
"82838","85","0","0",""
"82839","58","0","0",""
"82840","90","0","0",""
"82841","90","0","0",""
"82842","99","0","0",""
"82942","91","0","0",""
"82878","94","0","0",""
"82879","138","0","0",""
"82880","90","0","0",""
"82882","89","0","0",""
"82883","100","0","0",""
"87793","115","0","0",""
"82892","91","0","0",""
"82941","90","0","0",""
"82975","94","0","0",""
"82976","89","0","0",""
"85071","81","0","0",""
"83911","68","0","0",""
"84329","136","0","0",""
"84429","99","0","0",""
"85093","99","0","0","http://ichsehichseh.at"
"83875","89","0","0",""
"85958","105","0","0",""
"83038","0","0","0",""
"83039","112","0","0",""
"83040","76","0","0",""
"84484","106","0","0",""
"84333","108","0","0",""
"85099","102","0","0",""
"85038","200","0","0",""
"85056","102","0","0","http://spieltrieb-derfilm.de"
"83045","88","0","0",""
"85784","87","0","0",""
"85785","104","0","0",""
"98409","92","0","0",""
"84325","88","0","0",""
"83590","86","0","0",""
"92485","77","0","0",""
"84387","95","0","0",""
"85091","146","25000000","0",""
"83112","89","0","0",""
"83113","108","0","0",""
"83114","110","0","0",""
"83115","104","0","0",""
"83116","112","0","0",""
"85210","114","0","0",""
"98706","104","0","0",""
"90493","126","0","0",""
"83836","110","0","0",""
"84382","85","0","0",""
"84324","98","0","0",""
"83150","90","0","0",""
"83151","90","0","0",""
"83152","94","0","0",""
"83153","89","0","0",""
"83154","95","0","0",""
"83155","91","0","0",""
"83156","74","0","0",""
"87652","104","0","0",""
"84427","87","0","0",""
"83841","112","0","0",""
"83204","116","0","0",""
"83205","92","0","0",""
"83206","98","0","0",""
"83207","82","0","0",""
"83208","102","0","0",""
"83209","83","0","0",""
"87530","96","0","0",""
"85218","100","0","0",""
"83982","89","0","0",""
"86271","84","0","0",""
"91247","91","0","0",""
"83851","111","6000000","0",""
"84378","90","0","0",""
"83210","108","0","0",""
"83212","93","0","0",""
"83231","149","0","0",""
"97268","100","0","0",""
"85062","112","0","0",""
"85058","90","28000000","0","http://brickmansions.tumblr.com/"
"87289","90","0","0",""
"84331","93","0","0",""
"83878","72","0","0",""
"89205","82","0","0","http://www.sitasingstheblues.com"
"83912","100","0","0",""
"83361","110","0","0",""
"83362","92","0","0",""
"83363","105","0","0",""
"83364","75","0","0",""
"83387","93","0","0",""
"83388","75","0","0",""
"83389","75","0","0",""
"83390","71","0","0",""
"83391","84","0","0",""
"83842","108","1250000","0",""
"85111","141","0","0",""
"83401","94","0","0",""
"83402","114","0","0",""
"83403","90","0","0",""
"83404","90","0","0",""
"83405","72","0","0",""
"83406","180","0","0",""
"83407","95","0","0",""
"95252","97","0","0","http://www.losangeles-film.com"
"85069","98","0","0",""
"83482","126","0","0",""
"83483","91","0","0",""
"83484","90","0","0",""
"85956","101","0","0",""
"85810","94","0","0",""
"85222","168","44000000","155760117","http://thehatefuleight.com"
"85088","102","0","0",""
"83848","90","0","0",""
"85355","106","0","0",""
"89926","90","0","0",""
"84904","99","0","0","http://www.agirlwalkshome.com"
"84287","108","0","0",""
"83495","0","0","0",""
"83496","94","0","0",""
"83497","88","0","0",""
"83498","95","0","0",""
"83499","82","0","0",""
"83500","123","0","0","http://jungundstark.de"
"83501","93","0","0",""
"83502","89","0","0",""
"83503","96","0","0",""
"83876","52","0","0",""
"83528","91","0","0",""
"83529","92","0","0",""
"83530","92","0","0",""
"83531","93","0","0","http://www.schuld-film.de"
"83532","90","0","0",""
"83533","132","0","0",""
"83534","89","0","0",""
"83536","89","0","0",""
"83538","90","0","0",""
"83539","100","0","0","http://www.farbfilm-verleih.de/repertoire/paula.html"
"83562","89","0","0",""
"83563","103","0","0",""
"83564","105","0","0",""
"83566","91","2500000","0",""
"84377","92","0","0",""
"83979","125","0","0",""
"84910","92","0","0",""
"84371","125","0","0",""
"83913","90","0","0",""
"83585","87","0","0",""
"83980","113","0","0",""
"83567","81","0","0",""
"83582","96","0","0",""
"83583","139","0","0",""
"84890","107","0","0",""
"83584","88","0","0",""
"83614","105","0","0",""
"83615","83","0","0",""
"83616","78","0","0",""
